"","id","season","week","season_type","start_date","neutral_site","conference_game","venue_id","venue","home_id","home_team","home_conference","home_points","away_id","away_team","away_conference","away_points","excitement_index","home_1_pts","home_2_pts","home_3_pts","home_4_pts","away_1_pts","away_2_pts","away_3_pts","away_4_pts","winner","score_difference"
"640",401114306,2019,11,"regular","2019-11-09T21:00:00.000Z",FALSE,TRUE,3776,"Joe Aillet Stadium",2348,"Louisiana Tech","Conference USA",52,249,"North Texas","Conference USA",17,"2.86158910547255",7,10,14,21,3,0,0,14,"Louisiana Tech",35
"641",401110847,2019,11,"regular","2019-11-09T21:00:00.000Z",FALSE,FALSE,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","SEC",41,166,"New Mexico State","FBS Independents",3,"1.68184171293993",10,14,7,10,0,3,0,0,"Ole Miss",38
"642",401121966,2019,11,"regular","2019-11-09T22:00:00.000Z",FALSE,TRUE,3817,"Malone Stadium",2433,"Louisiana Monroe","Sun Belt",45,2247,"Georgia State","Sun Belt",31,"4.65899097896077",14,10,7,14,10,14,7,0,"Louisiana Monroe",14
"643",401114305,2019,11,"regular","2019-11-09T23:00:00.000Z",FALSE,TRUE,3715,"FAU Stadium",2226,"Florida Atlantic","Conference USA",37,2229,"Florida International","Conference USA",7,"2.66703183783988",7,6,15,9,0,7,0,0,"Florida Atlantic",30
"644",401110848,2019,11,"regular","2019-11-10T00:00:00.000Z",FALSE,FALSE,3994,"Williams-Brice Stadium",2579,"South Carolina","SEC",15,2026,"Appalachian State","Sun Belt",20,"5.60799783499638",6,0,3,6,3,10,7,0,"Appalachian State",5
"645",401117540,2019,11,"regular","2019-11-10T00:00:00.000Z",FALSE,TRUE,3660,"Bulldog Stadium",278,"Fresno State","Mountain West",35,328,"Utah State","Mountain West",37,"6.83946289034828",7,7,14,7,7,14,10,6,"Utah State",2
"646",401114180,2019,11,"regular","2019-11-10T00:00:00.000Z",FALSE,TRUE,3831,"California Memorial Stadium",25,"California","Pac-12",33,265,"Washington State","Pac-12",20,"3.21611929538241",6,7,7,13,5,6,3,6,"California",13
"647",401110845,2019,11,"regular","2019-11-10T00:00:00.000Z",FALSE,TRUE,3917,"Sanford Stadium",61,"Georgia","SEC",27,142,"Missouri","SEC",0,"2.31459456373461",7,9,3,8,0,0,0,0,"Georgia",27
"648",401114353,2019,11,"regular","2019-11-10T00:30:00.000Z",FALSE,FALSE,3801,"LaVell Edwards Stadium",252,"BYU","FBS Independents",31,2335,"Liberty","FBS Independents",24,"3.91271629312586",7,10,7,7,7,0,10,7,"BYU",7
"649",401111654,2019,11,"regular","2019-11-10T00:30:00.000Z",FALSE,FALSE,3982,"Wallace Wade Stadium",150,"Duke","ACC",7,87,"Notre Dame","FBS Independents",38,"1.88610781799715",0,7,0,0,14,7,7,10,"Notre Dame",31
"650",401112503,2019,11,"regular","2019-11-10T00:30:00.000Z",FALSE,TRUE,3670,"Carter-Finley Stadium",152,"NC State","ACC",10,228,"Clemson","ACC",55,"1.10456960138198",0,0,7,3,28,14,7,6,"Clemson",45
"651",401110846,2019,11,"regular","2019-11-10T00:30:00.000Z",FALSE,TRUE,3683,"Commonwealth Stadium",96,"Kentucky","SEC",13,2633,"Tennessee","SEC",17,"4.99244676295275",13,0,0,0,0,3,14,0,"Tennessee",4
"652",401112092,2019,11,"regular","2019-11-10T01:00:00.000Z",FALSE,TRUE,3835,"Gaylord Family Oklahoma Memorial Stadium",201,"Oklahoma","Big 12",42,66,"Iowa State","Big 12",41,"3.41619859418318",14,21,7,0,7,7,7,20,"Oklahoma",1
"653",401117541,2019,11,"regular","2019-11-10T03:15:00.000Z",FALSE,TRUE,3653,"Albertsons Stadium",68,"Boise State","Mountain West",20,2751,"Wyoming","Mountain West",17,"6.00736524786135",7,0,3,7,0,10,7,0,"Boise State",3
"654",401117542,2019,11,"regular","2019-11-10T03:30:00.000Z",FALSE,TRUE,3932,"Qualcomm Stadium",21,"San Diego State","Mountain West",13,2440,"Nevada","Mountain West",17,"7.56255431850365",0,3,7,3,3,0,7,7,"Nevada",4
"655",401117543,2019,11,"regular","2019-11-10T04:00:00.000Z",FALSE,TRUE,3610,"Aloha Stadium",62,"Hawai'i","Mountain West",42,23,"San José State","Mountain West",40,"5.31693555206084",7,14,7,14,3,20,3,14,"Hawai'i",2
"656",401119299,2019,12,"regular","2019-11-12T23:00:00.000Z",FALSE,TRUE,3768,"Summa Field at InfoCision Stadium",2006,"Akron","Mid-American",14,2199,"Eastern Michigan","Mid-American",42,"1.74070585606902",0,0,7,7,7,14,14,7,"Eastern Michigan",28
"657",401119300,2019,12,"regular","2019-11-12T23:30:00.000Z",FALSE,TRUE,3876,"Peden Stadium",195,"Ohio","Mid-American",34,2711,"Western Michigan","Mid-American",37,"7.68360528791812",0,0,14,17,3,7,7,14,"Western Michigan",3
"658",401119301,2019,12,"regular","2019-11-14T01:00:00.000Z",FALSE,TRUE,3996,"Yager Stadium",193,"Miami (OH)","Mid-American",44,189,"Bowling Green","Mid-American",3,"1.73398849967997",10,27,7,0,3,0,0,0,"Miami (OH)",41
"659",401119302,2019,12,"regular","2019-11-14T01:00:00.000Z",FALSE,TRUE,3739,"Glass Bowl",2649,"Toledo","Mid-American",28,2459,"Northern Illinois","Mid-American",31,"5.54698896153678",7,0,0,21,7,7,14,3,"Northern Illinois",3
"660",401119303,2019,12,"regular","2019-11-15T00:00:00.000Z",FALSE,TRUE,3696,"Dix Stadium",2309,"Kent State","Mid-American",30,2084,"Buffalo","Mid-American",27,"3.6009268154868",0,6,0,24,7,10,7,3,"Kent State",3
"661",401112507,2019,12,"regular","2019-11-15T01:00:00.000Z",FALSE,TRUE,3752,"Heinz Field",221,"Pittsburgh","ACC",34,153,"North Carolina","ACC",27,"5.27935950270638",3,14,7,3,7,3,0,17,"Pittsburgh",7
"662",401114309,2019,12,"regular","2019-11-16T00:00:00.000Z",FALSE,TRUE,3775,"Joan C. Edwards Stadium",276,"Marshall","Conference USA",31,2348,"Louisiana Tech","Conference USA",10,"4.41000692892593",0,17,7,7,7,0,3,0,"Marshall",21
"663",401117547,2019,12,"regular","2019-11-16T02:30:00.000Z",FALSE,TRUE,3932,"Qualcomm Stadium",21,"San Diego State","Mountain West",17,278,"Fresno State","Mountain West",7,"4.72225837989082",7,3,0,7,7,0,0,0,"San Diego State",10
"664",401112219,2019,12,"regular","2019-11-16T17:00:00.000Z",FALSE,TRUE,3558,"Michigan Stadium",130,"Michigan","Big Ten",44,127,"Michigan State","Big Ten",10,"2.8554173775449",0,17,10,17,7,0,3,0,"Michigan",34
"665",401112166,2019,12,"regular","2019-11-16T17:00:00.000Z",FALSE,TRUE,3632,"Beaver Stadium",213,"Penn State","Big Ten",34,84,"Indiana","Big Ten",27,"4.0909857347516",17,3,7,7,14,0,3,10,"Penn State",7
"666",401117905,2019,12,"regular","2019-11-16T17:00:00.000Z",FALSE,TRUE,3806,"Lincoln Financial Field",218,"Temple","American Athletic",29,2655,"Tulane","American Athletic",21,"4.00327148505369",3,10,9,7,0,7,0,14,"Temple",8
"667",401112244,2019,12,"regular","2019-11-16T17:00:00.000Z",FALSE,TRUE,3834,"Memorial Stadium",158,"Nebraska","Big Ten",21,275,"Wisconsin","Big Ten",37,"3.20748937112111",7,7,7,0,7,20,7,3,"Wisconsin",16
"668",401112133,2019,12,"regular","2019-11-16T17:00:00.000Z",FALSE,TRUE,3784,"Jones AT&T Stadium",2641,"Texas Tech","Big 12",31,2628,"TCU","Big 12",33,"5.30373037480955",0,16,12,3,17,10,0,6,"TCU",2
"669",401112510,2019,12,"regular","2019-11-16T17:00:00.000Z",FALSE,FALSE,3697,"Bobby Bowden Field at Doak Campbell Stadium",52,"Florida State","ACC",49,2011,"Alabama State",NA,12,"2.17013723512321",14,7,14,14,3,3,6,0,"Florida State",37
"670",401112105,2019,12,"regular","2019-11-16T17:00:00.000Z",FALSE,TRUE,3646,"Boone Pickens Stadium",197,"Oklahoma State","Big 12",31,2305,"Kansas","Big 12",13,"1.6561717384018",14,10,7,0,0,0,0,13,"Oklahoma State",18
"671",401110852,2019,12,"regular","2019-11-16T17:00:00.000Z",FALSE,TRUE,3838,"Faurot Field",142,"Missouri","SEC",6,57,"Florida","SEC",23,"4.72274012733409",0,3,3,0,3,3,14,3,"Florida",17
"672",401112250,2019,12,"regular","2019-11-16T17:00:00.000Z",FALSE,FALSE,3911,"Ryan Field",77,"Northwestern","Big Ten",45,113,"UMass","FBS Independents",6,"3.83931896229793",0,21,3,21,3,3,0,0,"Northwestern",39
"673",401110851,2019,12,"regular","2019-11-16T17:00:00.000Z",FALSE,TRUE,3693,"Davis Wade Stadium",344,"Mississippi State","SEC",7,333,"Alabama","SEC",38,"1.27301332364289",7,0,0,0,21,14,3,0,"Alabama",31
"674",401114333,2019,12,"regular","2019-11-16T17:00:00.000Z",FALSE,FALSE,3841,"Blaik Field at Michie Stadium",349,"Army","FBS Independents",47,2678,"VMI",NA,6,"2.10043949787283",7,7,19,14,3,3,0,0,"Army",41
"675",401114312,2019,12,"regular","2019-11-16T18:00:00.000Z",FALSE,TRUE,3803,"Legion Field",5,"UAB","Conference USA",37,2638,"UTEP","Conference USA",10,"1.76381324235192",17,6,7,7,0,7,0,3,"UAB",27
"676",401114338,2019,12,"regular","2019-11-16T19:30:00.000Z",FALSE,FALSE,3855,"Notre Dame Stadium",87,"Notre Dame","FBS Independents",52,2426,"Navy","American Athletic",20,"1.15484815209736",14,24,7,7,0,3,7,10,"Notre Dame",32
"677",401117217,2019,12,"regular","2019-11-16T20:00:00.000Z",FALSE,FALSE,3801,"LaVell Edwards Stadium",252,"BYU","FBS Independents",42,304,"Idaho State",NA,10,"2.32449784360483",7,21,14,0,0,3,7,0,"BYU",32
"678",401121972,2019,12,"regular","2019-11-16T20:00:00.000Z",FALSE,TRUE,3644,"Jim Wacker Field at Bobcat Stadium",326,"Texas State","Sun Belt",27,2653,"Troy","Sun Belt",63,"3.09804882015418",3,7,10,7,14,21,7,21,"Troy",36
"679",401121969,2019,12,"regular","2019-11-16T20:00:00.000Z",FALSE,TRUE,3625,"Centennial Bank Stadium",2032,"Arkansas State","Sun Belt",28,324,"Coastal Carolina","Sun Belt",27,"7.19020308974704",7,0,14,7,3,10,0,14,"Arkansas State",1
"680",401121970,2019,12,"regular","2019-11-16T20:00:00.000Z",FALSE,TRUE,3608,"Paulson Stadium",290,"Georgia Southern","Sun Belt",51,2433,"Louisiana Monroe","Sun Belt",29,"2.83937687666763",7,17,7,20,7,0,7,15,"Georgia Southern",22
"681",401112511,2019,12,"regular","2019-11-16T20:30:00.000Z",FALSE,TRUE,721,"Bobby Dodd Stadium at Historic Grant Field",59,"Georgia Tech","ACC",0,259,"Virginia Tech","ACC",45,"1.44863677212137",0,0,0,0,14,17,14,0,"Virginia Tech",45
"682",401110854,2019,12,"regular","2019-11-16T20:30:00.000Z",FALSE,TRUE,3973,"Vanderbilt Stadium",238,"Vanderbilt","SEC",14,96,"Kentucky","SEC",38,"2.98910226114851",14,0,0,0,3,21,14,0,"Kentucky",24
"683",401117904,2019,12,"regular","2019-11-16T20:30:00.000Z",FALSE,TRUE,4728,"John O'Quinn Field at TDECU Stadium",248,"Houston","American Athletic",27,235,"Memphis","American Athletic",45,"3.27641773495072",17,3,0,7,7,21,14,3,"Memphis",18
"684",401112093,2019,12,"regular","2019-11-16T20:30:00.000Z",FALSE,TRUE,3772,"Jack Trice Stadium",66,"Iowa State","Big 12",23,251,"Texas","Big 12",21,"4.95469710903797",7,3,10,3,0,7,0,14,"Iowa State",2
"685",401110849,2019,12,"regular","2019-11-16T20:30:00.000Z",FALSE,TRUE,3785,"Jordan-Hare Stadium",2,"Auburn","SEC",14,61,"Georgia","SEC",21,"4.13253572774657",0,0,0,14,7,7,7,0,"Georgia",7
"686",401119304,2019,12,"regular","2019-11-16T20:30:00.000Z",FALSE,TRUE,3919,"Scheumann Stadium",2050,"Ball State","Mid-American",44,2117,"Central Michigan","Mid-American",45,"5.09637061792283",3,24,14,3,3,8,20,14,"Central Michigan",1
"687",401112112,2019,12,"regular","2019-11-16T20:30:00.000Z",FALSE,TRUE,3636,"Bill Snyder Family Football Stadium",2306,"Kansas State","Big 12",20,277,"West Virginia","Big 12",24,"7.56872075633901",10,3,7,0,14,0,0,10,"West Virginia",4
"688",401112508,2019,12,"regular","2019-11-16T20:30:00.000Z",FALSE,TRUE,3836,"Memorial Stadium",228,"Clemson","ACC",52,154,"Wake Forest","ACC",3,"1.89588291140806",14,17,14,7,3,0,0,0,"Clemson",49
"689",401112255,2019,12,"regular","2019-11-16T20:30:00.000Z",FALSE,TRUE,3754,"High Point Solutions Stadium",164,"Rutgers","Big Ten",21,194,"Ohio State","Big Ten",56,"0.897258118647067",7,0,7,7,21,14,14,7,"Ohio State",35
"690",401112199,2019,12,"regular","2019-11-16T21:00:00.000Z",FALSE,TRUE,3793,"Kinnick Stadium",2294,"Iowa","Big Ten",23,135,"Minnesota","Big Ten",19,"2.83064455235014",13,7,0,3,0,6,7,6,"Iowa",4
"691",401112509,2019,12,"regular","2019-11-16T21:00:00.000Z",FALSE,TRUE,3982,"Wallace Wade Stadium",150,"Duke","ACC",6,183,"Syracuse","ACC",49,"2.37851111329851",0,6,0,0,14,0,21,14,"Syracuse",43
"692",401117548,2019,12,"regular","2019-11-16T21:00:00.000Z",FALSE,TRUE,3914,"Sam Boyd Stadium",2439,"UNLV","Mountain West",7,62,"Hawai'i","Mountain West",21,"4.59232957779501",7,0,0,0,0,7,7,7,"Hawai'i",14
"693",401114345,2019,12,"regular","2019-11-16T21:00:00.000Z",FALSE,FALSE,3601,"Aggie Memorial Stadium",166,"New Mexico State","FBS Independents",41,2916,"Incarnate Word",NA,28,"3.61623223843484",14,10,3,14,0,7,7,14,"New Mexico State",13
"694",401117546,2019,12,"regular","2019-11-16T21:00:00.000Z",FALSE,TRUE,3905,"Romney Stadium",328,"Utah State","Mountain West",26,2751,"Wyoming","Mountain West",21,"5.19881999526919",0,20,3,3,0,14,0,7,"Utah State",5
"695",401114310,2019,12,"regular","2019-11-16T21:30:00.000Z",FALSE,TRUE,3725,"Johnny Red"""" Floyd Stadium""""",2393,"Middle Tennessee","Conference USA",28,242,"Rice","Conference USA",31,"3.5955147298028",0,14,7,7,10,21,0,0,"Rice",3
"696",401114231,2019,12,"regular","2019-11-16T21:30:00.000Z",FALSE,TRUE,3820,"Martin Stadium",265,"Washington State","Pac-12",49,24,"Stanford","Pac-12",22,"2.64160024257004",13,9,10,17,0,14,8,0,"Washington State",27
"697",401121971,2019,12,"regular","2019-11-16T22:00:00.000Z",FALSE,TRUE,3797,"Ladd Peebles Stadium",6,"South Alabama","Sun Belt",27,309,"Louisiana","Sun Belt",37,"5.99735441349899",7,7,7,6,3,14,6,14,"Louisiana",10
"698",401114311,2019,12,"regular","2019-11-16T23:00:00.000Z",FALSE,TRUE,3604,"Alamodome",2636,"UT San Antonio","Conference USA",17,2572,"Southern Mississippi","Conference USA",36,"5.86646227798985",7,3,7,0,7,9,13,7,"Southern Mississippi",19
"699",401117544,2019,12,"regular","2019-11-17T00:00:00.000Z",FALSE,TRUE,5388,"Canvas Stadium",36,"Colorado State","Mountain West",21,2005,"Air Force","Mountain West",38,"4.0973264341731",14,0,0,7,0,10,0,28,"Air Force",17
"700",401117903,2019,12,"regular","2019-11-17T00:00:00.000Z",FALSE,TRUE,3886,"Raymond James Stadium",58,"South Florida","American Athletic",17,2132,"Cincinnati","American Athletic",20,"5.3842173464159",7,3,7,0,0,0,10,10,"Cincinnati",3
"701",401110850,2019,12,"regular","2019-11-17T00:00:00.000Z",FALSE,TRUE,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","SEC",37,99,"LSU","SEC",58,"1.67177111898878",0,7,16,14,14,17,13,14,"LSU",21
"702",401121968,2019,12,"regular","2019-11-17T00:30:00.000Z",FALSE,TRUE,4246,"Georgia State Stadium",2247,"Georgia State","Sun Belt",27,2026,"Appalachian State","Sun Belt",56,"4.36802616624319",21,0,0,6,14,21,7,14,"Appalachian State",29
"703",401114161,2019,12,"regular","2019-11-17T00:30:00.000Z",FALSE,TRUE,3893,"Reser Stadium",204,"Oregon State","Pac-12",35,9,"Arizona State","Pac-12",34,"4.27135996788903",14,14,7,0,14,7,7,6,"Oregon State",1
"704",401112082,2019,12,"regular","2019-11-17T00:30:00.000Z",FALSE,TRUE,4727,"McLane Stadium",239,"Baylor","Big 12",31,201,"Oklahoma","Big 12",34,"4.27804092646876",14,17,0,0,3,7,7,17,"Oklahoma",3
"705",401110853,2019,12,"regular","2019-11-17T00:30:00.000Z",FALSE,TRUE,3795,"Kyle Field",245,"Texas A&M","SEC",30,2579,"South Carolina","SEC",6,"2.53316659835669",3,10,0,17,3,0,0,3,"Texas A&M",24
"706",401112512,2019,12,"regular","2019-11-17T00:30:00.000Z",FALSE,TRUE,3670,"Carter-Finley Stadium",152,"NC State","ACC",20,97,"Louisville","ACC",34,"4.71473549805018",0,10,0,10,0,7,20,7,"Louisville",14
"707",401114216,2019,12,"regular","2019-11-17T01:00:00.000Z",FALSE,TRUE,587,"Rice-Eccles Stadium",254,"Utah","Pac-12",49,26,"UCLA","Pac-12",3,"2.84061527894943",7,21,7,14,3,0,0,0,"Utah",46
"708",401117545,2019,12,"regular","2019-11-17T03:15:00.000Z",FALSE,TRUE,3653,"Albertsons Stadium",68,"Boise State","Mountain West",42,167,"New Mexico","Mountain West",9,"0.978438308096393",28,0,14,0,0,0,3,6,"Boise State",33
"709",401114172,2019,12,"regular","2019-11-17T03:30:00.000Z",FALSE,TRUE,3626,"Autzen Stadium",2483,"Oregon","Pac-12",34,12,"Arizona","Pac-12",6,"2.19732205206411",14,7,7,6,0,6,0,0,"Oregon",28
"710",401114181,2019,12,"regular","2019-11-17T04:00:00.000Z",FALSE,TRUE,3831,"California Memorial Stadium",25,"California","Pac-12",17,30,"USC","Pac-12",41,"4.03207503031416",7,3,0,7,10,7,17,7,"USC",24
"711",401119306,2019,13,"regular","2019-11-20T00:30:00.000Z",FALSE,TRUE,3700,"Doyt Perry Stadium",189,"Bowling Green","Mid-American",24,195,"Ohio","Mid-American",66,"3.61690275707498",14,10,0,0,24,14,28,0,"Ohio",42
"712",401119305,2019,13,"regular","2019-11-20T00:30:00.000Z",FALSE,TRUE,3764,"Brigham Field at Huskie Stadium",2459,"Northern Illinois","Mid-American",17,2199,"Eastern Michigan","Mid-American",45,"2.46312309065494",0,7,3,7,7,7,24,7,"Eastern Michigan",28
"713",401119308,2019,13,"regular","2019-11-21T00:30:00.000Z",FALSE,TRUE,3965,"UB Stadium",2084,"Buffalo","Mid-American",49,2649,"Toledo","Mid-American",30,"3.20568531583397",14,14,7,14,7,13,3,7,"Buffalo",19
"714",401119307,2019,13,"regular","2019-11-21T00:30:00.000Z",FALSE,TRUE,3996,"Yager Stadium",193,"Miami (OH)","Mid-American",20,2006,"Akron","Mid-American",17,"4.74798780811949",3,14,3,0,0,3,7,7,"Miami (OH)",3
"715",401112513,2019,13,"regular","2019-11-22T01:00:00.000Z",FALSE,TRUE,721,"Bobby Dodd Stadium at Historic Grant Field",59,"Georgia Tech","ACC",28,152,"NC State","ACC",26,"3.11379981860281",7,14,7,0,0,3,10,13,"Georgia Tech",2
"716",401117550,2019,13,"regular","2019-11-23T02:30:00.000Z",FALSE,TRUE,3984,"War Memorial Stadium",2751,"Wyoming","Mountain West",17,36,"Colorado State","Mountain West",7,"4.76039760070109",0,7,7,3,0,7,0,0,"Wyoming",10
"717",401112128,2019,13,"regular","2019-11-23T17:00:00.000Z",FALSE,TRUE,3842,"Mountaineer Field at Milan Puskar Stadium",277,"West Virginia","Big 12",13,197,"Oklahoma State","Big 12",20,"5.58615107388982",0,10,3,0,7,0,3,10,"Oklahoma State",7
"718",401112236,2019,13,"regular","2019-11-23T17:00:00.000Z",FALSE,TRUE,3911,"Ryan Field",77,"Northwestern","Big Ten",22,135,"Minnesota","Big Ten",38,"1.83063839690308",0,9,7,6,14,7,7,10,"Minnesota",16
"719",401112520,2019,13,"regular","2019-11-23T17:00:00.000Z",FALSE,FALSE,3923,"Scott Stadium",258,"Virginia","ACC",55,2335,"Liberty","FBS Independents",27,"3.83415075817948",10,14,14,17,7,7,7,6,"Virginia",28
"720",401119309,2019,13,"regular","2019-11-23T17:00:00.000Z",FALSE,TRUE,3696,"Dix Stadium",2309,"Kent State","Mid-American",41,2050,"Ball State","Mid-American",38,"7.16577701612067",7,14,10,10,7,17,0,14,"Kent State",3
"721",401112155,2019,13,"regular","2019-11-23T17:00:00.000Z",FALSE,TRUE,3793,"Kinnick Stadium",2294,"Iowa","Big Ten",19,356,"Illinois","Big Ten",10,"4.44314733805647",7,6,0,6,7,0,0,3,"Iowa",9
"722",401117908,2019,13,"regular","2019-11-23T17:00:00.000Z",FALSE,TRUE,3892,"Rentschler Field",41,"Connecticut","American Athletic",24,151,"East Carolina","American Athletic",31,"7.30509217934057",7,0,7,10,10,7,7,7,"East Carolina",7
"723",401114358,2019,13,"regular","2019-11-23T17:00:00.000Z",FALSE,FALSE,3985,"Warren McGuirk Alumni Stadium",113,"UMass","FBS Independents",24,252,"BYU","FBS Independents",56,"1.50426180811801",0,0,10,14,7,42,7,0,"BYU",32
"724",401112220,2019,13,"regular","2019-11-23T17:00:00.000Z",FALSE,TRUE,3754,"High Point Solutions Stadium",164,"Rutgers","Big Ten",0,127,"Michigan State","Big Ten",27,"1.66513434920145",0,0,0,0,10,7,3,7,"Michigan State",27
"725",401117906,2019,13,"regular","2019-11-23T17:00:00.000Z",FALSE,TRUE,4729,"Benson Field at Yulman Stadium",2655,"Tulane","American Athletic",31,2116,"UCF","American Athletic",34,"4.93422954701892",0,7,10,14,10,7,14,3,"UCF",3
"726",401110855,2019,13,"regular","2019-11-23T17:00:00.000Z",FALSE,FALSE,3657,"Bryant Denny Stadium",333,"Alabama","SEC",66,2717,"Western Carolina",NA,3,"1.00389058696371",17,21,21,7,0,0,0,3,"Alabama",63
"727",401112094,2019,13,"regular","2019-11-23T17:00:00.000Z",FALSE,TRUE,3772,"Jack Trice Stadium",66,"Iowa State","Big 12",41,2305,"Kansas","Big 12",31,"5.45138083761975",7,7,7,20,6,3,15,7,"Iowa State",10
"728",401112256,2019,13,"regular","2019-11-23T17:00:00.000Z",FALSE,TRUE,3861,"Ohio Stadium",194,"Ohio State","Big Ten",28,213,"Penn State","Big Ten",17,"3.41834727461339",7,7,7,7,0,0,17,0,"Ohio State",11
"729",401110856,2019,13,"regular","2019-11-23T17:00:00.000Z",FALSE,FALSE,3785,"Jordan-Hare Stadium",2,"Auburn","SEC",52,2535,"Samford",NA,0,"1.86496228682953",7,24,7,14,0,0,0,0,"Auburn",52
"730",401121976,2019,13,"regular","2019-11-23T19:00:00.000Z",FALSE,TRUE,4246,"Georgia State Stadium",2247,"Georgia State","Sun Belt",28,6,"South Alabama","Sun Belt",15,"3.29359293962915",0,14,7,7,3,0,0,12,"Georgia State",13
"731",401183793,2019,13,"regular","2019-11-23T19:00:00.000Z",FALSE,TRUE,3971,"University Stadium",167,"New Mexico","Mountain West",22,2005,"Air Force","Mountain West",44,"3.4111946893159",7,3,6,6,7,7,16,14,"Air Force",22
"732",401121973,2019,13,"regular","2019-11-23T19:30:00.000Z",FALSE,TRUE,3792,"Kidd Brewer Stadium",2026,"Appalachian State","Sun Belt",35,326,"Texas State","Sun Belt",13,"3.24238290936853",7,7,14,7,0,10,3,0,"Appalachian State",22
"733",401112514,2019,13,"regular","2019-11-23T19:30:00.000Z",FALSE,FALSE,3855,"Notre Dame Stadium",87,"Notre Dame","FBS Independents",40,103,"Boston College","ACC",7,"3.50320510968219",3,13,17,7,0,7,0,0,"Notre Dame",33
"734",401121974,2019,13,"regular","2019-11-23T20:00:00.000Z",FALSE,TRUE,3625,"Centennial Bank Stadium",2032,"Arkansas State","Sun Belt",38,290,"Georgia Southern","Sun Belt",33,"3.46452862120921",14,21,3,0,3,16,8,6,"Arkansas State",5
"735",401112167,2019,13,"regular","2019-11-23T20:30:00.000Z",FALSE,TRUE,3830,"Memorial Stadium",84,"Indiana","Big Ten",14,130,"Michigan","Big Ten",39,"3.50057597019014",7,7,0,0,7,14,18,0,"Michigan",25
"736",401110858,2019,13,"regular","2019-11-23T20:30:00.000Z",FALSE,FALSE,3683,"Commonwealth Stadium",96,"Kentucky","SEC",50,2630,"UT Martin",NA,7,"1.68642376380684",16,13,7,14,0,0,0,7,"Kentucky",43
"737",401117911,2019,13,"regular","2019-11-23T20:30:00.000Z",FALSE,TRUE,3852,"Navy-Marine Corps Memorial Stadium",2426,"Navy","American Athletic",35,2567,"SMU","American Athletic",28,"6.01117952157288",7,3,10,15,7,14,0,7,"Navy",7
"738",401112518,2019,13,"regular","2019-11-23T20:30:00.000Z",FALSE,FALSE,3787,"Kenan Memorial Stadium",153,"North Carolina","ACC",56,2382,"Mercer",NA,7,"0.855312578221885",21,21,14,0,0,0,0,7,"North Carolina",49
"739",401114317,2019,13,"regular","2019-11-23T20:30:00.000Z",FALSE,TRUE,3895,"Rice Stadium",242,"Rice","Conference USA",20,249,"North Texas","Conference USA",14,"3.10326327679217",10,10,0,0,0,0,7,7,"Rice",6
"740",401114217,2019,13,"regular","2019-11-23T20:30:00.000Z",FALSE,TRUE,477,"Los Angeles Memorial Coliseum",30,"USC","Pac-12",52,26,"UCLA","Pac-12",35,"4.16892540007189",10,14,14,14,7,7,14,7,"USC",17
"741",401110857,2019,13,"regular","2019-11-23T20:30:00.000Z",FALSE,TRUE,3917,"Sanford Stadium",61,"Georgia","SEC",19,245,"Texas A&M","SEC",13,"4.14180646744915",3,10,3,3,0,3,3,7,"Georgia",6
"742",401114315,2019,13,"regular","2019-11-23T20:30:00.000Z",FALSE,TRUE,3803,"Legion Field",5,"UAB","Conference USA",20,2348,"Louisiana Tech","Conference USA",14,"4.02472123436715",3,10,7,0,0,7,0,7,"UAB",6
"743",401110862,2019,13,"regular","2019-11-23T20:30:00.000Z",FALSE,FALSE,3973,"Vanderbilt Stadium",238,"Vanderbilt","SEC",38,2193,"East Tennessee State",NA,0,"2.07517796978686",7,7,17,7,0,0,0,0,"Vanderbilt",38
"744",401112519,2019,13,"regular","2019-11-23T20:30:00.000Z",FALSE,TRUE,3799,"Lane Stadium",259,"Virginia Tech","ACC",28,221,"Pittsburgh","ACC",0,"2.58848933038007",14,7,0,7,0,0,0,0,"Virginia Tech",28
"745",401112210,2019,13,"regular","2019-11-23T20:30:00.000Z",FALSE,TRUE,3665,"Maryland Stadium",120,"Maryland","Big Ten",7,158,"Nebraska","Big Ten",54,"1.69764364162047",0,0,0,7,17,17,10,10,"Nebraska",47
"746",401114318,2019,13,"regular","2019-11-23T20:30:00.000Z",FALSE,TRUE,3815,"M. M. Roberts Stadium",2572,"Southern Mississippi","Conference USA",10,98,"Western Kentucky","Conference USA",28,"3.62606487555888",7,0,0,3,7,14,0,7,"Western Kentucky",18
"747",401114313,2019,13,"regular","2019-11-23T20:30:00.000Z",FALSE,TRUE,4418,"Jerry Richardson Stadium",2429,"Charlotte","Conference USA",24,276,"Marshall","Conference USA",13,"5.69364207970232",0,7,3,14,7,3,3,0,"Charlotte",11
"748",401112083,2019,13,"regular","2019-11-23T20:30:00.000Z",FALSE,TRUE,4727,"McLane Stadium",239,"Baylor","Big 12",24,251,"Texas","Big 12",10,"2.57337823117602",0,7,14,3,0,3,0,7,"Baylor",14
"749",401117909,2019,13,"regular","2019-11-23T21:00:00.000Z",FALSE,TRUE,3886,"Raymond James Stadium",58,"South Florida","American Athletic",10,235,"Memphis","American Athletic",49,"3.58137073374114",10,0,0,0,7,21,14,7,"Memphis",39
